title,link,description,published,contributors
David Smith: is the US descending into authoritarianism?,https://www.theguardian.com/australia-news/audio/2025/apr/14/david-smith-is-the-us-descending-into-authoritarianism-full-story-podcast,"In just over 80 days of Donald Trump’s second administration, the world already seems to have been remade. Even before the tariffs brought economic turmoil, the world watched as legal US residents were deported, and others arbitrarily detained at the border. And now some Australians are questioning whether they should risk travelling to the US at all. The Guardian’s Washington DC bureau chief, David Smith, tells Reged Ahmad why experts fear the US is nearing ‘Defcon 1 for our democracy’  You can support the Guardian at theguardian.com/fullstorysupport",2025-04-14,Presented by Reged Ahmad with David Smith. Produced by Miles Herbert and Karishma Luthria. Sound design and mix by Miles Martignoni. The executive producer of Full Story is Hannah Parkes.
Gina episode 3: Love and money,https://www.theguardian.com/australia-news/audio/2025/apr/14/gina-episode-3-love-and-money-full-story-podcast,"Gina Rinehart has been Australia’s richest person for the last six years in a row. But where does her money come from? In episode three we unpack the bitter rivalries, court battles and family conflicts behind the Hancock fortune – and consider a fundamental question: is Rinehart a mining heiress or is she a self-made mining magnate? We then look at her crowning achievement to date in her time at the helm of Hancock Prospecting – owning and operating her own iron mine at Roy Hill, something her father was never able to do  Listen and subscribe to the Gina Podcast at theguardian.com/gina",2025-04-14,Presented by Sarah Martin. The series producer is Joe Koning.  Additional production by Jess Hamilton and Luca Ittimani. Sound design by Joe Koning. The executive producer is Shelley Hepworth. Head of audio Miles Martignoni
Back to back Barries: can Dutton save his campaign?,https://www.theguardian.com/australia-news/audio/2025/apr/11/back-to-back-barries-can-dutton-save-his-campaign,"What happens when things go wrong in the middle of a campaign?Barrie Cassidy and Tony Barry examine Peter Dutton’s surprise backflip on his work-from-home policy, and ask: what can the Coalition do to recover from a bad week? And can they limit the damage quickly?They also discuss leader debates and Donald Trump’s global trade war",2025-04-11,Presented by Barrie Cassidy and Tony Barry;Camilla Hannan produced by Camilla Hannan; Executive producer is Hannah Parkes
How phone footage exposed a massacre of Gaza paramedics,https://www.theguardian.com/australia-news/audio/2025/apr/11/how-phone-footage-exposed-a-massacre-of-gaza-paramedics-full-story-podcast,Israeli forces killed 15 Palestinian paramedics and civil defence workers in southern Gaza on 23 March. Bethan McKernan reports on the emerging evidence of what happened,2025-04-11,"Presented by Helen Pidd with Bethan McKernan, produced by Tom Glasser about the attack, and to and Hannah Varrall; executive producers Courtney Yusuf  and Elizabeth Cassin"
Newsroom edition: the climate crisis has disappeared from the election agenda,https://www.theguardian.com/australia-news/audio/2025/apr/11/newsroom-edition-the-climate-crisis-has-disappeared-from-the-election-agenda-full-story-podcast,"In past elections, debate about climate policy has been front and centre. Labor and independents campaigned hard on the environment back in 2022. But during the current campaign Labor and the Coalition have focused their messaging almost entirely on cost of living.Nour Haydar talks with deputy editor Patrick Keneally and climate and environment editor Adam Morton about the consequences of climate action fading from the campaign",2025-04-11,Presented by Nour Haydar with Patrick Keneally and Adam Morton. Produced by Miles Herbert and Daniel Semo. Video production by Isabella Lee
Greens leader Adam Bandt on what he thinks about working with Albanese,https://www.theguardian.com/australia-news/audio/2025/apr/10/greens-leader-adam-bandt-on-what-he-thinks-about-working-with-albanese-full-story-podcast,"As we continue down the path to polling day, it looks increasingly likely we will end up with a minority government.And the Greens could hold the balance of power.Leader Adam Bandt speaks to political reporter Josh Butler and Full Story co-host Reged Ahmad about who he plans to work with in the next parliament, and why Peter Dutton needs to be kept as far away from the Lodge as possible",2025-04-10,Presented by Reged Ahmad with Josh Butler. Produced by Allison Chan and Karishma Luthria. Sound design and mix by Camilla Hannan. The executive producer of Full Story is Hannah Parkes
Gout Gout: a sprinting star is born,https://www.theguardian.com/australia-news/audio/2025/apr/10/gout-gout-a-sprinting-star-is-born-full-story-podcast,"The rise to stardom and record-breaking performance of teenage athletics sensation Gout Gout has left many excited about the future of Australian athletics – it has even galvanised a new global fanbase. Before another race at the Australian Athletics Championships, Nour Haydar speaks to Guardian Australia sport reporter Jack Snape about why the stakes could not be higher this week, and what’s next for the high schooler from Ipswich who has been called the next Usain Bolt  You can support the Guardian at theguardian.com/fullstorysupport",2025-04-10,Presented by Nour Haydar with Jack Snape. Produced by Karishma Luthria and Camilla Hannan who also did the sound design and mix. The executive producer was Miles Herbert
"Yes, we are worse off – will Dutton or Albanese make it better?",https://www.theguardian.com/australia-news/audio/2025/apr/09/yes-we-are-worse-off-will-dutton-or-albanese-make-it-better-full-story-podcast,"Are you better off than you were three years ago? It’s a question you’ll hear more and more during this cost-of-living election, as Labor and the Coalition try to convince voters they have a plan that will help where Australians are hurting the most.Reged Ahmad talks to economics editor Patrick Commins about why we need bolder reform to make the next decade better than the last",2025-04-09,Presented by Reged Ahmad with Patrick Commins. Produced by Allison Chan and Camilla Hannan. The executive producer of this episode was Miles Herbert
The dark digital lives of teenage boys,https://www.theguardian.com/australia-news/audio/2025/apr/08/the-dark-digital-lives-of-teenage-boys-full-story-podcast,"The new Netflix series Adolescence has become one of the streaming service’s most popular shows. The drama follows the arrest of a 13-year-old boy for the murder of a female classmate, exploring the growing risks of online radicalisation. Nour Haydar speaks with anti-violence advocate Tarang Chawla about fostering healthy masculinity in a digital world awash with misogyny  You can support the Guardian at theguardian.com/fullstorysupport",2025-04-08,Presented by Nour Haydar with Tarang Chawla. Produced by Karishma Luthria  who also did the sound design and mix with assistance from Camilla Hannan. The executive producer of Full Story is Hannah Parkes
"Gina episode 2: Like father, like daughter",https://www.theguardian.com/australia-news/audio/2025/apr/07/gina-episode-2-like-father-like-daughter-full-story-podcast-ntwnfb,"Gina Rinehart’s father helped changed the course of Australian history when he lobbied to overturn the ban on iron ore exports in the 1950s, laying the foundation for the Hancock family fortune. In her own life, Rinehart campaigned successfully against Kevin Rudd’s mining tax and has made several attempts to gain influence through key media organisations. In episode 2 of Gina, senior correspondent Sarah Martin explores the extent to which both father and daughter have influenced governments of the day  Listen and subscribe to the Gina Podcast at theguardian.com/gina",2025-04-07,"Presented by Sarah Martin. Series producer Joe Koning. Additional production by Jessica Hamilton, Luca Ittimani and Isabella Lee. Sound design by Joe Koning. The executive producer is Shelley Hepworth. Head of audio Miles Martignoni"
